bacteria;sys_id;type;subtype;hit_id;gene_name;cluster_80_80;cluster_99_99;cluster_999_999
IAI43;ESCO.0423.00207.0050i_Kiwa_216;Kiwa;Kiwa;ESCO.0423.00207.0050i_00852;Kiwa__KwaA;ESCO.0423.00207.0050i_00852;ESCO.0423.00207.0050i_00852;ESCO.0423.00207.0050i_00852
IAI43;ESCO.0423.00207.0050i_Kiwa_216;Kiwa;Kiwa;ESCO.0423.00207.0050i_00851;Kiwa__KwaB_2;ESCO.0423.00207.0050i_00851;ESCO.0423.00207.0050i_00851;ESCO.0423.00207.0050i_00851
IAI43;ESCO.0423.00207.0065i_RM_Type_II_3575;RM;RM_Type_II;ESCO.0423.00207.0065i_01499;RM_Type_II__Type_II_MTases;ESCO.0423.00207.0065i_01499;ESCO.0423.00207.0065i_01499;ESCO.0423.00207.0065i_01499
IAI43;ESCO.0423.00207.0065i_RM_Type_II_3575;RM;RM_Type_II;ESCO.0423.00207.0065i_01501;RM_Type_II__Type_II_REases;ESCO.0423.00207.0065i_01501;ESCO.0423.00207.0065i_01501;ESCO.0423.00207.0065i_01501
IAI43;ESCO.0423.00207.0107i_PD-T7-1_1185;PD-T7-1;PD-T7-1;ESCO.0423.00207.0107i_03909;PD-T7-1__PD-T7-1;ESCO.0423.00023.0040i_04638;ESCO.0423.00023.0040i_04638;ESCO.0423.00038.0045i_03204
IAI43;ESCO.0423.00207.0107i_RM_Type_II_3576;RM;RM_Type_II;ESCO.0423.00207.0107i_03912;RM_Type_II__Type_II_MTases;ESCO.0423.00003.0001i_02832;ESCO.0423.00003.0001i_02832;ESCO.0423.00003.0001i_02832
IAI43;ESCO.0423.00207.0107i_RM_Type_II_3576;RM;RM_Type_II;ESCO.0423.00207.0107i_03911;RM_Type_II__Type_II_REases;ESCO.0423.00099.0017i_01369;ESCO.0423.00003.0001i_02831;ESCO.0423.00003.0001i_02831
IAI43;ESCO.0423.00207.0111i_Hachiman_1070;Hachiman;Hachiman;ESCO.0423.00207.0111i_04111;Hachiman__HamA_1;ESCO.0423.00056.0001i_00032;ESCO.0423.00056.0001i_00032;ESCO.0423.00056.0001i_00032
IAI43;ESCO.0423.00207.0111i_Hachiman_1070;Hachiman;Hachiman;ESCO.0423.00207.0111i_04112;Hachiman__HamB;ESCO.0423.00044.0003i_01054;ESCO.0423.00044.0003i_01054;ESCO.0423.00207.0111i_04112
IAI43;ESCO.0423.00207.0120i_Mok_Hok_Sok_1416;Mok_Hok_Sok;Mok_Hok_Sok;ESCO.0423.00207.0120i_04627;Mok_Hok_Sok__Mok;ESCO.0423.00030.0041i_02980;ESCO.0423.00030.0041i_02980;ESCO.0423.00030.0041i_02980
IAI44;ESCO.0423.00144.0013i_NLR_like_bNACHT09_728;NLR;NLR_like_bNACHT09;ESCO.0423.00144.0013i_00481;NLR_like_bNACHT09__NLR_like_bNACHT09;ESCO.0423.00038.0020i_01380;ESCO.0423.00038.0020i_01380;ESCO.0423.00038.0020i_01380
IAI44;ESCO.0423.00144.0033i_RM_Type_III_3118;RM;RM_Type_III;ESCO.0423.00144.0033i_01832;RM_Type_III__Type_III_MTases;ESCO.0423.00075.0060i_01709;ESCO.0423.00075.0060i_01709;ESCO.0423.00144.0033i_01832
IAI44;ESCO.0423.00144.0033i_RM_Type_III_3118;RM;RM_Type_III;ESCO.0423.00144.0033i_01831;RM_Type_III__Type_III_REases;ESCO.0423.00074.0043i_02154;ESCO.0423.00075.0060i_01710;ESCO.0423.00144.0033i_01831
IAI44;ESCO.0423.00144.0034i_Mok_Hok_Sok_1373;Mok_Hok_Sok;Mok_Hok_Sok;ESCO.0423.00144.0034i_01875;Mok_Hok_Sok__Mok;ESCO.0423.00144.0034i_01875;ESCO.0423.00144.0034i_01875;ESCO.0423.00144.0034i_01875
IAI44;ESCO.0423.00144.0040i_Kiwa_212;Kiwa;Kiwa;ESCO.0423.00144.0040i_02727;Kiwa__KwaA;ESCO.0423.00144.0040i_02727;ESCO.0423.00144.0040i_02727;ESCO.0423.00144.0040i_02727
IAI44;ESCO.0423.00144.0040i_Kiwa_212;Kiwa;Kiwa;ESCO.0423.00144.0040i_02726;Kiwa__KwaB_2;ESCO.0423.00144.0040i_02726;ESCO.0423.00144.0040i_02726;ESCO.0423.00144.0040i_02726
IAI44;ESCO.0423.00144.0047i_MazEF_2029;MazEF;MazEF;ESCO.0423.00144.0047i_03050;MazEF__MazE;ESCO.0423.00001.0001i_03735;ESCO.0423.00001.0001i_03735;ESCO.0423.00001.0001i_03735
IAI44;ESCO.0423.00144.0047i_MazEF_2029;MazEF;MazEF;ESCO.0423.00144.0047i_03051;MazEF__MazF;ESCO.0423.00001.0001i_03734;ESCO.0423.00001.0001i_03734;ESCO.0423.00001.0001i_03734
IAI44;ESCO.0423.00144.0053i_RM_Type_II_3378;RM;RM_Type_II;ESCO.0423.00144.0053i_03186;RM_Type_II__Type_II_MTases;ESCO.0423.00032.0015i_00529;ESCO.0423.00032.0015i_00529;ESCO.0423.00032.0015i_00529
IAI44;ESCO.0423.00144.0053i_RM_Type_II_3378;RM;RM_Type_II;ESCO.0423.00144.0053i_03187;RM_Type_II__Type_II_MTases;ESCO.0423.00032.0015i_00528;ESCO.0423.00032.0015i_00528;ESCO.0423.00032.0015i_00528
IAI44;ESCO.0423.00144.0053i_RM_Type_II_3378;RM;RM_Type_II;ESCO.0423.00144.0053i_03185;RM_Type_II__Type_II_REases;ESCO.0423.00032.0015i_00530;ESCO.0423.00032.0015i_00530;ESCO.0423.00032.0015i_00530
IAI44;ESCO.0423.00144.0053i_RM_Type_IV_3379;RM;RM_Type_IV;ESCO.0423.00144.0053i_03183;RM_Type_IV__Type_IV_REases;ESCO.0423.00054.0006i_00834;ESCO.0423.00054.0006i_00834;ESCO.0423.00032.0015i_00532
IAI44;ESCO.0423.00144.0053i_RM_Type_IV_3379;RM;RM_Type_IV;ESCO.0423.00144.0053i_03184;RM_Type_IV__Type_IV_REases;ESCO.0423.00004.0001i_03012;ESCO.0423.00032.0015i_00531;ESCO.0423.00032.0015i_00531
IAI45;ESCO.0423.00076.0009i_CAS_Class1-Subtype-I-E_3704;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00076.0009i_00279;cas1_I-E_1;ESCO.0423.00001.0001i_03702;ESCO.0423.00048.0029i_02441;ESCO.0423.00048.0029i_02441
IAI45;ESCO.0423.00076.0009i_CAS_Class1-Subtype-I-E_3704;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00076.0009i_00278;cas2_I-E_2;ESCO.0423.00001.0001i_03701;ESCO.0423.00048.0029i_02440;ESCO.0423.00048.0029i_02440
IAI45;ESCO.0423.00076.0009i_CAS_Class1-Subtype-I-E_3704;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00076.0009i_00286;cas3_I_5;ESCO.0423.00001.0001i_03708;ESCO.0423.00048.0029i_02448;ESCO.0423.00048.0029i_02448
IAI45;ESCO.0423.00076.0009i_CAS_Class1-Subtype-I-E_3704;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00076.0009i_00281;cas5_I-E_3;ESCO.0423.00001.0001i_03704;ESCO.0423.00048.0029i_02443;ESCO.0423.00048.0029i_02443
IAI45;ESCO.0423.00076.0009i_CAS_Class1-Subtype-I-E_3704;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00076.0009i_00280;cas6e_I_II_III_IV_V_VI_1;ESCO.0423.00001.0001i_03703;ESCO.0423.00037.0022i_02662;ESCO.0423.00048.0029i_02442
IAI45;ESCO.0423.00076.0009i_CAS_Class1-Subtype-I-E_3704;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00076.0009i_00282;cas7_I-E_2;ESCO.0423.00066.0015i_03438;ESCO.0423.00009.0019i_04203;ESCO.0423.00048.0029i_02444
IAI45;ESCO.0423.00076.0009i_CAS_Class1-Subtype-I-E_3704;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00076.0009i_00284;cas8e_I-E_1;ESCO.0423.00001.0001i_03707;ESCO.0423.00048.0029i_02446;ESCO.0423.00048.0029i_02446
IAI45;ESCO.0423.00076.0009i_CAS_Class1-Subtype-I-E_3704;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00076.0009i_00283;cse2gr11_I-E_2;ESCO.0423.00016.0058i_01988;ESCO.0423.00009.0019i_04204;ESCO.0423.00009.0019i_04204
IAI45;ESCO.0423.00076.0009i_MazEF_1985;MazEF;MazEF;ESCO.0423.00076.0009i_00311;MazEF__MazE;ESCO.0423.00001.0001i_03735;ESCO.0423.00001.0001i_03735;ESCO.0423.00001.0001i_03735
IAI45;ESCO.0423.00076.0009i_MazEF_1985;MazEF;MazEF;ESCO.0423.00076.0009i_00310;MazEF__MazF;ESCO.0423.00001.0001i_03734;ESCO.0423.00001.0001i_03734;ESCO.0423.00005.0001i_03124
IAI45;ESCO.0423.00076.0016i_Lamassu-Cap4_nuclease_89;Lamassu-Fam;Lamassu-Cap4_nuclease;ESCO.0423.00076.0016i_00987;Lamassu-Fam__LmuA_effector_Cap4_nuclease;ESCO.0423.00048.0008i_00834;ESCO.0423.00048.0008i_00834;ESCO.0423.00048.0008i_00834
IAI45;ESCO.0423.00076.0016i_Lamassu-Cap4_nuclease_89;Lamassu-Fam;Lamassu-Cap4_nuclease;ESCO.0423.00076.0016i_00986;Lamassu-Fam__LmuB_SMC_Cap4_nuclease;ESCO.0423.00048.0008i_00833;ESCO.0423.00048.0008i_00833;ESCO.0423.00048.0008i_00833
IAI45;ESCO.0423.00076.0060i_Druantia_III_961;Druantia;Druantia_III;ESCO.0423.00076.0060i_02949;Druantia_III__DruH;ESCO.0423.00001.0001i_05348;ESCO.0423.00001.0001i_05348;ESCO.0423.00048.0035i_02831
IAI45;ESCO.0423.00076.0060i_Druantia_III_961;Druantia;Druantia_III;ESCO.0423.00076.0060i_02948;Druantia__DruE_3;ESCO.0423.00001.0001i_05349;ESCO.0423.00001.0001i_05349;ESCO.0423.00048.0035i_02830
IAI45;ESCO.0423.00076.0060i_Menshen_1189;Menshen;Menshen;ESCO.0423.00076.0060i_02900;Menshen__NsnA;ESCO.0423.00048.0035i_02782;ESCO.0423.00048.0035i_02782;ESCO.0423.00048.0035i_02782
IAI45;ESCO.0423.00076.0060i_Menshen_1189;Menshen;Menshen;ESCO.0423.00076.0060i_02899;Menshen__NsnB;ESCO.0423.00048.0035i_02781;ESCO.0423.00048.0035i_02781;ESCO.0423.00048.0035i_02781
IAI45;ESCO.0423.00076.0060i_Menshen_1189;Menshen;Menshen;ESCO.0423.00076.0060i_02898;Menshen__NsnC_2512525018;ESCO.0423.00048.0035i_02780;ESCO.0423.00048.0035i_02780;ESCO.0423.00048.0035i_02780
IAI45;ESCO.0423.00076.0060i_RM_Type_IIG_3182;RM;RM_Type_IIG;ESCO.0423.00076.0060i_02946;RM_Type_IIG__Type_IIG;ESCO.0423.00001.0001i_05351;ESCO.0423.00048.0035i_02828;ESCO.0423.00048.0035i_02828
IAI45;ESCO.0423.00076.0060i_RM_Type_IV_3183;RM;RM_Type_IV;ESCO.0423.00076.0060i_02905;RM_Type_IV__Type_IV_REases;ESCO.0423.00003.0001i_04834;ESCO.0423.00048.0035i_02787;ESCO.0423.00048.0035i_02787
IAI45;ESCO.0423.00076.0060i_RM_Type_I_3181;RM;RM_Type_I;ESCO.0423.00076.0060i_02902;RM__Type_I_MTases;ESCO.0423.00001.0001i_05396;ESCO.0423.00001.0001i_05396;ESCO.0423.00003.0001i_04837
IAI45;ESCO.0423.00076.0060i_RM_Type_I_3181;RM;RM_Type_I;ESCO.0423.00076.0060i_02901;RM__Type_I_REases;ESCO.0423.00001.0001i_05397;ESCO.0423.00001.0001i_05397;ESCO.0423.00048.0035i_02783
IAI45;ESCO.0423.00076.0060i_RM_Type_I_3181;RM;RM_Type_I;ESCO.0423.00076.0060i_02903;RM__Type_I_S;ESCO.0423.00048.0035i_02785;ESCO.0423.00048.0035i_02785;ESCO.0423.00048.0035i_02785
IAI45;ESCO.0423.00076.0060i_Zorya_TypeII_1190;Zorya;Zorya_TypeII;ESCO.0423.00076.0060i_02952;Zorya_TypeII__ZorE;ESCO.0423.00001.0001i_05345;ESCO.0423.00048.0035i_02834;ESCO.0423.00048.0035i_02834
IAI45;ESCO.0423.00076.0060i_Zorya_TypeII_1190;Zorya;Zorya_TypeII;ESCO.0423.00076.0060i_02950;Zorya__ZorA2;ESCO.0423.00001.0001i_05347;ESCO.0423.00048.0035i_02832;ESCO.0423.00048.0035i_02832
IAI45;ESCO.0423.00076.0060i_Zorya_TypeII_1190;Zorya;Zorya_TypeII;ESCO.0423.00076.0060i_02951;Zorya__ZorB;ESCO.0423.00001.0001i_05346;ESCO.0423.00001.0001i_05346;ESCO.0423.00048.0035i_02833
IAI45;ESCO.0423.00076.0095i_Mok_Hok_Sok_1345;Mok_Hok_Sok;Mok_Hok_Sok;ESCO.0423.00076.0095i_03599;Mok_Hok_Sok__Mok;ESCO.0423.00030.0041i_02980;ESCO.0423.00048.0009i_00889;ESCO.0423.00048.0009i_00889
IAI46;ESCO.0423.00034.0023i_Mok_Hok_Sok_1332;Mok_Hok_Sok;Mok_Hok_Sok;ESCO.0423.00034.0023i_00712;Mok_Hok_Sok__Mok;ESCO.0423.00030.0041i_02980;ESCO.0423.00030.0041i_02980;ESCO.0423.00030.0041i_02980
IAI46;ESCO.0423.00034.0028i_RM_Type_I_2612;RM;RM_Type_I;ESCO.0423.00034.0028i_00915;RM__Type_I_MTases;ESCO.0423.00012.0065i_03277;ESCO.0423.00012.0065i_03277;ESCO.0423.00030.0029i_01706
IAI46;ESCO.0423.00034.0028i_RM_Type_I_2612;RM;RM_Type_I;ESCO.0423.00034.0028i_00917;RM__Type_I_REases;ESCO.0423.00321.0052i_03238;ESCO.0423.00012.0065i_03275;ESCO.0423.00030.0029i_01708
IAI46;ESCO.0423.00034.0028i_RM_Type_I_2612;RM;RM_Type_I;ESCO.0423.00034.0028i_00916;RM__Type_I_S;ESCO.0423.00030.0029i_01707;ESCO.0423.00030.0029i_01707;ESCO.0423.00030.0029i_01707
IAI46;ESCO.0423.00034.0038i_CAS_Class1-Subtype-I-F_4314;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00034.0038i_01594;cas1_I-F_1;ESCO.0423.00006.0001i_00828;ESCO.0423.00006.0001i_00828;ESCO.0423.00030.0012i_00614
IAI46;ESCO.0423.00034.0038i_CAS_Class1-Subtype-I-F_4314;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00034.0038i_01593;cas3f_I-F_1;ESCO.0423.00006.0001i_00829;ESCO.0423.00013.0063i_01752;ESCO.0423.00030.0012i_00613
IAI46;ESCO.0423.00034.0038i_CAS_Class1-Subtype-I-F_4314;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00034.0038i_01590;cas5f_I-F_3;ESCO.0423.00030.0012i_00610;ESCO.0423.00030.0012i_00610;ESCO.0423.00030.0012i_00610
IAI46;ESCO.0423.00034.0038i_CAS_Class1-Subtype-I-F_4314;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00034.0038i_01588;cas6f_I_II_III_IV_V_VI_2;ESCO.0423.00006.0001i_00833;ESCO.0423.00023.0002i_00824;ESCO.0423.00030.0012i_00608
IAI46;ESCO.0423.00034.0038i_CAS_Class1-Subtype-I-F_4314;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00034.0038i_01589;cas7f_I-F_2;ESCO.0423.00006.0001i_00832;ESCO.0423.00006.0001i_00832;ESCO.0423.00030.0012i_00609
IAI46;ESCO.0423.00034.0038i_CAS_Class1-Subtype-I-F_4314;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00034.0038i_01592;cas8f_I-F_4;ESCO.0423.00006.0001i_00830;ESCO.0423.00013.0063i_01753;ESCO.0423.00030.0012i_00612
IAI46;ESCO.0423.00034.0066i_CBASS_I_1686;CBASS;CBASS_I;ESCO.0423.00034.0066i_02588;CBASS__2TM_Gros;ESCO.0423.00017.0003i_01328;ESCO.0423.00017.0003i_01328;ESCO.0423.00032.0076i_04455
IAI46;ESCO.0423.00034.0066i_CBASS_I_1686;CBASS;CBASS_I;ESCO.0423.00034.0066i_02587;CBASS__A_Cyclase_AGS_C;ESCO.0423.00017.0003i_01329;ESCO.0423.00017.0003i_01329;ESCO.0423.00034.0066i_02587
IAI46;ESCO.0423.00034.0066i_Gao_Qat_888;Gao_Qat;Gao_Qat;ESCO.0423.00034.0066i_02592;Gao_Qat__QatA;ESCO.0423.00017.0003i_01324;ESCO.0423.00017.0003i_01324;ESCO.0423.00032.0076i_04451
IAI46;ESCO.0423.00034.0066i_Gao_Qat_888;Gao_Qat;Gao_Qat;ESCO.0423.00034.0066i_02591;Gao_Qat__QatB;ESCO.0423.00389.0329i_01653;ESCO.0423.00389.0329i_01653;ESCO.0423.00017.0003i_01325
IAI46;ESCO.0423.00034.0066i_Gao_Qat_888;Gao_Qat;Gao_Qat;ESCO.0423.00034.0066i_02590;Gao_Qat__QatC;ESCO.0423.00389.0329i_01652;ESCO.0423.00389.0329i_01652;ESCO.0423.00017.0003i_01326
IAI46;ESCO.0423.00034.0066i_Gao_Qat_888;Gao_Qat;Gao_Qat;ESCO.0423.00034.0066i_02589;Gao_Qat__QatD;ESCO.0423.00017.0003i_01327;ESCO.0423.00017.0003i_01327;ESCO.0423.00017.0003i_01327
IAI46;ESCO.0423.00034.0091i_PD-T4-3_809;PD-T4-3;PD-T4-3;ESCO.0423.00034.0091i_04010;PD-T4-3__PD-T4-3;ESCO.0423.00215.0032i_03717;ESCO.0423.00030.0060i_04591;ESCO.0423.00030.0060i_04591
IAI46;ESCO.0423.00034.0091i_PD-T7-1_1302;PD-T7-1;PD-T7-1;ESCO.0423.00034.0091i_04028;PD-T7-1__PD-T7-1;ESCO.0423.00010.0019i_01173;ESCO.0423.00010.0019i_01173;ESCO.0423.00010.0019i_01173
IAI46;ESCO.0423.00034.0100i_MazEF_1958;MazEF;MazEF;ESCO.0423.00034.0100i_04628;MazEF__MazE;ESCO.0423.00001.0001i_03735;ESCO.0423.00001.0001i_03735;ESCO.0423.00001.0001i_03735
IAI46;ESCO.0423.00034.0100i_MazEF_1958;MazEF;MazEF;ESCO.0423.00034.0100i_04629;MazEF__MazF;ESCO.0423.00001.0001i_03734;ESCO.0423.00001.0001i_03734;ESCO.0423.00005.0001i_03124
IAI46;ESCO.0423.00034.0100i_Mokosh_TypeII_1126;Mokosh;Mokosh_TypeII;ESCO.0423.00034.0100i_04431;Mokosh_TypeII__MkoC;ESCO.0423.00003.0001i_04617;ESCO.0423.00003.0001i_04617;ESCO.0423.00003.0001i_04617
IAI47;ESCO.0423.00031.0005i_CAS_Class1-Subtype-I-F_4305;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00031.0005i_00243;cas1_I-F_1;ESCO.0423.00006.0001i_00828;ESCO.0423.00006.0001i_00828;ESCO.0423.00031.0005i_00243
IAI47;ESCO.0423.00031.0005i_CAS_Class1-Subtype-I-F_4305;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00031.0005i_00242;cas3f_I-F_1;ESCO.0423.00006.0001i_00829;ESCO.0423.00013.0063i_01752;ESCO.0423.00031.0005i_00242
IAI47;ESCO.0423.00031.0005i_CAS_Class1-Subtype-I-F_4305;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00031.0005i_00240;cas5f_I-F_3;ESCO.0423.00006.0001i_00831;ESCO.0423.00006.0001i_00831;ESCO.0423.00006.0001i_00831
IAI47;ESCO.0423.00031.0005i_CAS_Class1-Subtype-I-F_4305;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00031.0005i_00238;cas6f_I_II_III_IV_V_VI_2;ESCO.0423.00006.0001i_00833;ESCO.0423.00023.0002i_00824;ESCO.0423.00023.0002i_00824
IAI47;ESCO.0423.00031.0005i_CAS_Class1-Subtype-I-F_4305;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00031.0005i_00239;cas7f_I-F_2;ESCO.0423.00006.0001i_00832;ESCO.0423.00006.0001i_00832;ESCO.0423.00023.0002i_00823
IAI47;ESCO.0423.00031.0005i_CAS_Class1-Subtype-I-F_4305;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00031.0005i_00241;cas8f_I-F_4;ESCO.0423.00006.0001i_00830;ESCO.0423.00013.0063i_01753;ESCO.0423.00031.0005i_00241
IAI47;ESCO.0423.00031.0005i_Septu_705;Septu;Septu;ESCO.0423.00031.0005i_00011;Septu__PtuA_2;ESCO.0423.00020.0006i_00484;ESCO.0423.00020.0006i_00484;ESCO.0423.00020.0006i_00484
IAI47;ESCO.0423.00031.0005i_Septu_705;Septu;Septu;ESCO.0423.00031.0005i_00010;Septu__PtuB_2;ESCO.0423.00020.0006i_00483;ESCO.0423.00020.0006i_00483;ESCO.0423.00020.0006i_00483
IAI47;ESCO.0423.00031.0033i_MazEF_1955;MazEF;MazEF;ESCO.0423.00031.0033i_02331;MazEF__MazE;ESCO.0423.00001.0001i_03735;ESCO.0423.00001.0001i_03735;ESCO.0423.00001.0001i_03735
IAI47;ESCO.0423.00031.0033i_MazEF_1955;MazEF;MazEF;ESCO.0423.00031.0033i_02332;MazEF__MazF;ESCO.0423.00001.0001i_03734;ESCO.0423.00001.0001i_03734;ESCO.0423.00005.0001i_03124
IAI47;ESCO.0423.00031.0046i_Mok_Hok_Sok_1330;Mok_Hok_Sok;Mok_Hok_Sok;ESCO.0423.00031.0046i_02533;Mok_Hok_Sok__Mok;ESCO.0423.00008.0153i_04743;ESCO.0423.00031.0046i_02533;ESCO.0423.00031.0046i_02533
IAI47;ESCO.0423.00031.0048i_RM_Type_I_2609;RM;RM_Type_I;ESCO.0423.00031.0048i_02728;RM__Type_I_MTases;ESCO.0423.00012.0065i_03277;ESCO.0423.00012.0065i_03277;ESCO.0423.00021.0075i_03829
IAI47;ESCO.0423.00031.0048i_RM_Type_I_2609;RM;RM_Type_I;ESCO.0423.00031.0048i_02730;RM__Type_I_REases;ESCO.0423.00321.0052i_03238;ESCO.0423.00012.0065i_03275;ESCO.0423.00021.0075i_03827
IAI47;ESCO.0423.00031.0048i_RM_Type_I_2609;RM;RM_Type_I;ESCO.0423.00031.0048i_02729;RM__Type_I_S;ESCO.0423.00021.0075i_03828;ESCO.0423.00021.0075i_03828;ESCO.0423.00021.0075i_03828
IAI47;ESCO.0423.00031.0052i_PsyrTA_459;PsyrTA;PsyrTA;ESCO.0423.00031.0052i_02947;PsyrTA__PsyrA;ESCO.0423.00001.0001i_04383;ESCO.0423.00011.0036i_02198;ESCO.0423.00011.0036i_02198
IAI47;ESCO.0423.00031.0052i_PsyrTA_459;PsyrTA;PsyrTA;ESCO.0423.00031.0052i_02948;PsyrTA__PsyrT;ESCO.0423.00009.0017i_03591;ESCO.0423.00031.0052i_02948;ESCO.0423.00031.0052i_02948
IAI47;ESCO.0423.00031.0055i_Thoeris_II_747;Thoeris;Thoeris_II;ESCO.0423.00031.0055i_03325;Thoeris_II__ThsA_new_petit;ESCO.0423.00020.0002i_00023;ESCO.0423.00020.0002i_00023;ESCO.0423.00020.0002i_00023
IAI47;ESCO.0423.00031.0055i_Thoeris_II_747;Thoeris;Thoeris_II;ESCO.0423.00031.0055i_03326;Thoeris__ThsB_Global;ESCO.0423.00020.0002i_00024;ESCO.0423.00020.0002i_00024;ESCO.0423.00020.0002i_00024
IAI47;ESCO.0423.00031.0055i_Thoeris_II_747;Thoeris;Thoeris_II;ESCO.0423.00031.0055i_03327;Thoeris__ThsB_Global;ESCO.0423.00020.0002i_00025;ESCO.0423.00020.0002i_00025;ESCO.0423.00020.0002i_00025
IAI47;ESCO.0423.00031.0057i_Rst_gop_beta_cll_621;Rst_gop_beta_cll;Rst_gop_beta_cll;ESCO.0423.00031.0057i_04363;Rst_gop_beta_cll__beta;ESCO.0423.00014.0006i_01137;ESCO.0423.00014.0006i_01137;ESCO.0423.00014.0006i_01137
IAI47;ESCO.0423.00031.0057i_Rst_gop_beta_cll_621;Rst_gop_beta_cll;Rst_gop_beta_cll;ESCO.0423.00031.0057i_04362;Rst_gop_beta_cll__cll;ESCO.0423.00014.0006i_01138;ESCO.0423.00014.0006i_01138;ESCO.0423.00014.0006i_01138
IAI47;ESCO.0423.00031.0057i_Rst_gop_beta_cll_621;Rst_gop_beta_cll;Rst_gop_beta_cll;ESCO.0423.00031.0057i_04364;Rst_gop_beta_cll__gop;ESCO.0423.00014.0006i_01136;ESCO.0423.00014.0006i_01136;ESCO.0423.00014.0006i_01136
IAI48;ESCO.0423.00276.0021i_RM_Type_IV_2877;RM;RM_Type_IV;ESCO.0423.00276.0021i_00662;RM_Type_IV__Type_IV_REases;ESCO.0423.00003.0001i_04834;ESCO.0423.00006.0002i_05020;ESCO.0423.00006.0002i_05020
IAI48;ESCO.0423.00276.0021i_RM_Type_I_2876;RM;RM_Type_I;ESCO.0423.00276.0021i_00659;RM__Type_I_MTases;ESCO.0423.00001.0001i_05396;ESCO.0423.00001.0001i_05396;ESCO.0423.00006.0002i_05023
IAI48;ESCO.0423.00276.0021i_RM_Type_I_2876;RM;RM_Type_I;ESCO.0423.00276.0021i_00658;RM__Type_I_REases;ESCO.0423.00001.0001i_05397;ESCO.0423.00001.0001i_05397;ESCO.0423.00006.0002i_05024
IAI48;ESCO.0423.00276.0021i_RM_Type_I_2876;RM;RM_Type_I;ESCO.0423.00276.0021i_00660;RM__Type_I_S;ESCO.0423.00006.0002i_05022;ESCO.0423.00006.0002i_05022;ESCO.0423.00006.0002i_05022
IAI48;ESCO.0423.00276.0041i_RM_Type_IIG_3483;RM;RM_Type_IIG;ESCO.0423.00276.0041i_01184;RM_Type_IIG__Type_IIG;ESCO.0423.00006.0002i_03424;ESCO.0423.00006.0002i_03424;ESCO.0423.00006.0002i_03424
IAI48;ESCO.0423.00276.0087i_RM_Type_IIG_2878;RM;RM_Type_IIG;ESCO.0423.00276.0087i_02842;RM_Type_IIG__Type_IIG;ESCO.0423.00310.0170i_02895;ESCO.0423.00233.0029i_01570;ESCO.0423.00233.0029i_01570
IAI48;ESCO.0423.00276.0092i_MazEF_2128;MazEF;MazEF;ESCO.0423.00276.0092i_03456;MazEF__MazE;ESCO.0423.00001.0001i_03735;ESCO.0423.00006.0002i_03128;ESCO.0423.00006.0002i_03128
IAI48;ESCO.0423.00276.0092i_MazEF_2128;MazEF;MazEF;ESCO.0423.00276.0092i_03457;MazEF__MazF;ESCO.0423.00001.0001i_03734;ESCO.0423.00276.0092i_03457;ESCO.0423.00276.0092i_03457
IAI48;ESCO.0423.00276.0166i_CAS_Class1-Subtype-I-F_4434;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00276.0166i_04546;cas1_I-F_1;ESCO.0423.00006.0001i_00828;ESCO.0423.00006.0001i_00828;ESCO.0423.00006.0001i_00828
IAI48;ESCO.0423.00276.0166i_CAS_Class1-Subtype-I-F_4434;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00276.0166i_04547;cas3f_I-F_1;ESCO.0423.00006.0001i_00829;ESCO.0423.00006.0001i_00829;ESCO.0423.00006.0001i_00829
IAI48;ESCO.0423.00276.0166i_CAS_Class1-Subtype-I-F_4434;CasFinder;CAS_Class1-Subtype-I-F;ESCO.0423.00276.0166i_04549;cas5f_I-F_3;ESCO.0423.00006.0001i_00831;ESCO.0423.00006.0001i_00831;ESCO.0423.00006.0001i_00831
