bacteria;replicon;gene;start;end;length
ESCO.0722.00270;ESCO.0722.00270.0035;ESCO.0722.00270.0035i_03669;8006;8476;470
ESCO.0722.00270;ESCO.0722.00270.0061;ESCO.0722.00270.0061i_04405;6743;7966;1223
ESCO.0722.00270;ESCO.0722.00270.0062;ESCO.0722.00270.0062b_04437;11041;11595;554
ESCO.0722.00270;ESCO.0722.00270.0081;ESCO.0722.00270.0081b_04565;3297;3998;701
ESCO.0722.00270;ESCO.0722.00270.0091;ESCO.0722.00270.0091b_04597;3;1106;1103
ESCO.0722.00270;ESCO.0722.00270.0132;ESCO.0722.00270.0132b_04661;3;488;485
ESCO.0722.00270;ESCO.0722.00270.0009;ESCO.0722.00270.0009i_01558;9544;10731;1187
ESCO.0722.00270;ESCO.0722.00270.0011;ESCO.0722.00270.0011i_01878;13244;13396;152
ESCO.0722.00270;ESCO.0722.00270.0016;ESCO.0722.00270.0016b_02390;1;132;131
ESCO.0722.00270;ESCO.0722.00270.0023;ESCO.0722.00270.0023i_03094;46175;47089;914
ESCO.0722.00270;ESCO.0722.00270.0033;ESCO.0722.00270.0033i_03574;2395;2583;188
ESCO.0722.00270;ESCO.0722.00270.0035;ESCO.0722.00270.0035i_03670;8476;8862;386
ESCO.0722.00270;ESCO.0722.00270.0037;ESCO.0722.00270.0037b_03766;46055;46300;245
ESCO.0722.00270;ESCO.0722.00270.0061;ESCO.0722.00270.0061i_04406;8152;8925;773
ESCO.0722.00270;ESCO.0722.00270.0063;ESCO.0722.00270.0063b_04438;67;804;737
ESCO.0722.00270;ESCO.0722.00270.0009;ESCO.0722.00270.0009i_01559;10724;11944;1220
ESCO.0722.00270;ESCO.0722.00270.0023;ESCO.0722.00270.0023i_03095;47034;48716;1682
ESCO.0722.00270;ESCO.0722.00270.0033;ESCO.0722.00270.0033i_03575;2632;2772;140
ESCO.0722.00270;ESCO.0722.00270.0034;ESCO.0722.00270.0034i_03639;23397;23912;515
ESCO.0722.00270;ESCO.0722.00270.0038;ESCO.0722.00270.0038b_03767;47;982;935
ESCO.0722.00270;ESCO.0722.00270.0061;ESCO.0722.00270.0061i_04407;8991;9692;701
ESCO.0722.00270;ESCO.0722.00270.0063;ESCO.0722.00270.0063i_04439;801;1004;203
ESCO.0722.00270;ESCO.0722.00270.0076;ESCO.0722.00270.0076b_04535;105;1073;968
ESCO.0722.00270;ESCO.0722.00270.0109;ESCO.0722.00270.0109b_04631;1;993;992
ESCO.0722.00270;ESCO.0722.00270.0214;ESCO.0722.00270.0214b_04727;3;110;107
ESCO.0722.00270;ESCO.0722.00270.0033;ESCO.0722.00270.0033i_03584;8594;9010;416
ESCO.0722.00270;ESCO.0722.00270.0036;ESCO.0722.00270.0036i_03712;37633;38904;1271
ESCO.0722.00270;ESCO.0722.00270.0063;ESCO.0722.00270.0063b_04448;10955;11098;143
ESCO.0722.00270;ESCO.0722.00270.0077;ESCO.0722.00270.0077b_04544;4627;4782;155
ESCO.0722.00270;ESCO.0722.00270.0230;ESCO.0722.00270.0230b_04736;3;92;89
ESCO.0722.00270;ESCO.0722.00270.0006;ESCO.0722.00270.0006b_01185;31682;31765;83
ESCO.0722.00270;ESCO.0722.00270.0024;ESCO.0722.00270.0024i_03201;58804;60108;1304
ESCO.0722.00270;ESCO.0722.00270.0078;ESCO.0722.00270.0078b_04545;2;142;140
ESCO.0722.00270;ESCO.0722.00270.0115;ESCO.0722.00270.0115b_04641;2;760;758
ESCO.0722.00270;ESCO.0722.00270.0031;ESCO.0722.00270.0031b_03522;50;361;311
ESCO.0722.00270;ESCO.0722.00270.0144;ESCO.0722.00270.0144b_04674;234;359;125
ESCO.0722.00270;ESCO.0722.00270.0177;ESCO.0722.00270.0177b_04706;21;233;212
ESCO.0722.00270;ESCO.0722.00270.0232;ESCO.0722.00270.0232b_04738;2;88;86
ESCO.0722.00270;ESCO.0722.00270.0003;ESCO.0722.00270.0003i_00747;222614;222946;332
ESCO.0722.00270;ESCO.0722.00270.0005;ESCO.0722.00270.0005i_01067;88667;89179;512
ESCO.0722.00270;ESCO.0722.00270.0005;ESCO.0722.00270.0005i_01099;119563;119955;392
ESCO.0722.00270;ESCO.0722.00270.0014;ESCO.0722.00270.0014b_02251;2;1423;1421
ESCO.0722.00270;ESCO.0722.00270.0047;ESCO.0722.00270.0047i_04107;30698;30838;140
ESCO.0722.00270;ESCO.0722.00270.0101;ESCO.0722.00270.0101b_04619;3;1514;1511
ESCO.0722.00270;ESCO.0722.00270.0192;ESCO.0722.00270.0192b_04715;2;205;203
ESCO.0722.00270;ESCO.0722.00270.0002;ESCO.0722.00270.0002i_00495;210543;213194;2651
ESCO.0722.00270;ESCO.0722.00270.0003;ESCO.0722.00270.0003i_00751;225185;226030;845
ESCO.0722.00270;ESCO.0722.00270.0009;ESCO.0722.00270.0009i_01551;3686;4147;461
ESCO.0722.00270;ESCO.0722.00270.0011;ESCO.0722.00270.0011i_01903;44788;45084;296
ESCO.0722.00270;ESCO.0722.00270.0020;ESCO.0722.00270.0020i_02831;46629;47108;479
ESCO.0722.00270;ESCO.0722.00270.0028;ESCO.0722.00270.0028b_03407;63312;63479;167
ESCO.0722.00270;ESCO.0722.00270.0055;ESCO.0722.00270.0055b_04303;27339;27449;110
ESCO.0722.00270;ESCO.0722.00270.0064;ESCO.0722.00270.0064b_04463;10000;10773;773
ESCO.0722.00270;ESCO.0722.00270.0002;ESCO.0722.00270.0002i_00496;213704;214069;365
ESCO.0722.00270;ESCO.0722.00270.0003;ESCO.0722.00270.0003i_00752;226091;226585;494
ESCO.0722.00270;ESCO.0722.00270.0009;ESCO.0722.00270.0009i_01552;4150;5115;965
ESCO.0722.00270;ESCO.0722.00270.0037;ESCO.0722.00270.0037i_03728;734;3100;2366
ESCO.0722.00270;ESCO.0722.00270.0061;ESCO.0722.00270.0061i_04400;2801;3370;569
ESCO.0722.00270;ESCO.0722.00270.0062;ESCO.0722.00270.0062i_04432;8559;9011;452
ESCO.0722.00270;ESCO.0722.00270.0156;ESCO.0722.00270.0156b_04688;3;308;305
ESCO.0722.00270;ESCO.0722.00270.0003;ESCO.0722.00270.0003i_00753;226733;227290;557
ESCO.0722.00270;ESCO.0722.00270.0024;ESCO.0722.00270.0024i_03217;71021;71605;584
ESCO.0722.00270;ESCO.0722.00270.0037;ESCO.0722.00270.0037i_03729;3039;3227;188
ESCO.0722.00270;ESCO.0722.00270.0061;ESCO.0722.00270.0061i_04401;3472;4191;719
ESCO.0722.00270;ESCO.0722.00270.0062;ESCO.0722.00270.0062i_04433;9008;9568;560
ESCO.0722.00270;ESCO.0722.00270.0009;ESCO.0722.00270.0009i_01554;6248;6799;551
ESCO.0722.00270;ESCO.0722.00270.0024;ESCO.0722.00270.0024b_03218;71606;71710;104
ESCO.0722.00270;ESCO.0722.00270.0061;ESCO.0722.00270.0061i_04402;4173;4388;215
ESCO.0722.00270;ESCO.0722.00270.0062;ESCO.0722.00270.0062i_04434;9825;10016;191
ESCO.0722.00270;ESCO.0722.00270.0127;ESCO.0722.00270.0127b_04658;3;332;329
ESCO.0722.00270;ESCO.0722.00270.0001;ESCO.0722.00270.0001i_00059;59511;60035;524
ESCO.0722.00270;ESCO.0722.00270.0003;ESCO.0722.00270.0003i_00603;66576;67457;881
ESCO.0722.00270;ESCO.0722.00270.0015;ESCO.0722.00270.0015i_02299;32366;32890;524
ESCO.0722.00270;ESCO.0722.00270.0017;ESCO.0722.00270.0017b_02587;108309;108635;326
ESCO.0722.00270;ESCO.0722.00270.0030;ESCO.0722.00270.0030i_03515;55122;56102;980
ESCO.0722.00270;ESCO.0722.00270.0033;ESCO.0722.00270.0033i_03579;4920;5657;737
ESCO.0722.00270;ESCO.0722.00270.0038;ESCO.0722.00270.0038i_03771;4518;4862;344
ESCO.0722.00270;ESCO.0722.00270.0046;ESCO.0722.00270.0046i_04059;17472;17660;188
ESCO.0722.00270;ESCO.0722.00270.0058;ESCO.0722.00270.0058b_04347;29;235;206
ESCO.0722.00270;ESCO.0722.00270.0061;ESCO.0722.00270.0061i_04411;11780;12361;581
ESCO.0722.00270;ESCO.0722.00270.0063;ESCO.0722.00270.0063i_04443;3429;4160;731
ESCO.0722.00270;ESCO.0722.00270.0066;ESCO.0722.00270.0066i_04475;3033;4154;1121
ESCO.0722.00270;ESCO.0722.00270.0077;ESCO.0722.00270.0077b_04539;2;2185;2183
ESCO.0722.00270;ESCO.0722.00270.0221;ESCO.0722.00270.0221b_04731;3;107;104
ESCO.0722.00270;ESCO.0722.00270.0005;ESCO.0722.00270.0005i_01084;106218;108005;1787
ESCO.0722.00270;ESCO.0722.00270.0011;ESCO.0722.00270.0011i_01980;126509;126880;371
ESCO.0722.00270;ESCO.0722.00270.0017;ESCO.0722.00270.0017i_02556;73501;74784;1283
ESCO.0722.00270;ESCO.0722.00270.0023;ESCO.0722.00270.0023b_03132;84289;84474;185
ESCO.0722.00270;ESCO.0722.00270.0033;ESCO.0722.00270.0033i_03580;5682;6473;791
ESCO.0722.00270;ESCO.0722.00270.0038;ESCO.0722.00270.0038i_03772;4874;5728;854
ESCO.0722.00270;ESCO.0722.00270.0061;ESCO.0722.00270.0061i_04412;12503;13060;557
ESCO.0722.00270;ESCO.0722.00270.0063;ESCO.0722.00270.0063i_04444;4150;5559;1409
ESCO.0722.00270;ESCO.0722.00270.0112;ESCO.0722.00270.0112b_04636;50;538;488
ESCO.0722.00270;ESCO.0722.00270.0119;ESCO.0722.00270.0119b_04649;559;696;137
ESCO.0722.00270;ESCO.0722.00270.0003;ESCO.0722.00270.0003i_00746;220571;222481;1910
ESCO.0722.00270;ESCO.0722.00270.0007;ESCO.0722.00270.0007i_01322;152666;152863;197
ESCO.0722.00270;ESCO.0722.00270.0013;ESCO.0722.00270.0013b_02250;110016;110462;446
ESCO.0722.00270;ESCO.0722.00270.0055;ESCO.0722.00270.0055i_04298;24003;24371;368
ESCO.0722.00270;ESCO.0722.00270.0072;ESCO.0722.00270.0072b_04522;19;840;821
ESCO.0722.00270;ESCO.0722.00270.0120;ESCO.0722.00270.0120b_04650;390;692;302
ESCO.0722.00270;ESCO.0722.00270.0150;ESCO.0722.00270.0150b_04682;260;349;89
ESCO.0722.00270;ESCO.0722.00270.0191;ESCO.0722.00270.0191b_04714;1;207;206
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00870;58982;59194;212
ESCO.0722.00277;ESCO.0722.00277.0013;ESCO.0722.00277.0013b_01574;163409;163498;89
ESCO.0722.00277;ESCO.0722.00277.0064;ESCO.0722.00277.0064i_04070;13822;15153;1331
ESCO.0722.00277;ESCO.0722.00277.0078;ESCO.0722.00277.0078i_04198;1621;2553;932
ESCO.0722.00277;ESCO.0722.00277.0139;ESCO.0722.00277.0139b_04262;146;229;83
ESCO.0722.00277;ESCO.0722.00277.0001;ESCO.0722.00277.0001i_00053;53880;54230;350
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00853;42817;44520;1703
ESCO.0722.00277;ESCO.0722.00277.0015;ESCO.0722.00277.0015i_01877;142960;143247;287
ESCO.0722.00277;ESCO.0722.00277.0022;ESCO.0722.00277.0022i_02453;6586;6831;245
ESCO.0722.00277;ESCO.0722.00277.0049;ESCO.0722.00277.0049i_03733;4847;5875;1028
ESCO.0722.00277;ESCO.0722.00277.0052;ESCO.0722.00277.0052b_03829;124;405;281
ESCO.0722.00277;ESCO.0722.00277.0052;ESCO.0722.00277.0052b_03861;31503;31583;80
ESCO.0722.00277;ESCO.0722.00277.0160;ESCO.0722.00277.0160b_04277;3;218;215
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00854;44802;45002;200
ESCO.0722.00277;ESCO.0722.00277.0022;ESCO.0722.00277.0022i_02454;6812;7939;1127
ESCO.0722.00277;ESCO.0722.00277.0024;ESCO.0722.00277.0024i_02582;20985;22799;1814
ESCO.0722.00277;ESCO.0722.00277.0055;ESCO.0722.00277.0055i_03926;9796;10134;338
ESCO.0722.00277;ESCO.0722.00277.0162;ESCO.0722.00277.0162b_04278;1;213;212
ESCO.0722.00277;ESCO.0722.00277.0001;ESCO.0722.00277.0001i_00023;30820;30987;167
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00855;45078;45671;593
ESCO.0722.00277;ESCO.0722.00277.0022;ESCO.0722.00277.0022i_02455;8030;8923;893
ESCO.0722.00277;ESCO.0722.00277.0036;ESCO.0722.00277.0036b_03287;54226;57549;3323
ESCO.0722.00277;ESCO.0722.00277.0049;ESCO.0722.00277.0049i_03735;6689;6952;263
ESCO.0722.00277;ESCO.0722.00277.0164;ESCO.0722.00277.0164b_04279;2;211;209
ESCO.0722.00277;ESCO.0722.00277.0022;ESCO.0722.00277.0022i_02443;696;1445;749
ESCO.0722.00277;ESCO.0722.00277.0069;ESCO.0722.00277.0069i_04139;328;678;350
ESCO.0722.00277;ESCO.0722.00277.0146;ESCO.0722.00277.0146b_04267;27;224;197
ESCO.0722.00277;ESCO.0722.00277.0022;ESCO.0722.00277.0022i_02444;1414;1887;473
ESCO.0722.00277;ESCO.0722.00277.0069;ESCO.0722.00277.0069i_04140;772;1914;1142
ESCO.0722.00277;ESCO.0722.00277.0147;ESCO.0722.00277.0147b_04268;58;222;164
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00868;56665;57291;626
ESCO.0722.00277;ESCO.0722.00277.0020;ESCO.0722.00277.0020i_02308;44392;44952;560
ESCO.0722.00277;ESCO.0722.00277.0024;ESCO.0722.00277.0024i_02596;38381;38683;302
ESCO.0722.00277;ESCO.0722.00277.0028;ESCO.0722.00277.0028i_02852;3666;4649;983
ESCO.0722.00277;ESCO.0722.00277.0064;ESCO.0722.00277.0064i_04068;12767;13207;440
ESCO.0722.00277;ESCO.0722.00277.0078;ESCO.0722.00277.0078b_04196;65;154;89
ESCO.0722.00277;ESCO.0722.00277.0033;ESCO.0722.00277.0033i_03070;1601;2191;590
ESCO.0722.00277;ESCO.0722.00277.0058;ESCO.0722.00277.0058i_03998;3791;4231;440
ESCO.0722.00277;ESCO.0722.00277.0068;ESCO.0722.00277.0068i_04126;4507;4974;467
ESCO.0722.00277;ESCO.0722.00277.0171;ESCO.0722.00277.0171b_04286;2;205;203
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00863;50483;50854;371
ESCO.0722.00277;ESCO.0722.00277.0033;ESCO.0722.00277.0033i_03071;2172;3164;992
ESCO.0722.00277;ESCO.0722.00277.0058;ESCO.0722.00277.0058i_03999;4348;5673;1325
ESCO.0722.00277;ESCO.0722.00277.0068;ESCO.0722.00277.0068i_04127;5051;5290;239
ESCO.0722.00277;ESCO.0722.00277.0129;ESCO.0722.00277.0129b_04255;3;242;239
ESCO.0722.00277;ESCO.0722.00277.0172;ESCO.0722.00277.0172b_04287;2;115;113
ESCO.0722.00277;ESCO.0722.00277.0001;ESCO.0722.00277.0001i_00064;62625;64121;1496
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00864;50847;51920;1073
ESCO.0722.00277;ESCO.0722.00277.0014;ESCO.0722.00277.0014i_01664;94468;94953;485
ESCO.0722.00277;ESCO.0722.00277.0020;ESCO.0722.00277.0020i_02304;37455;40175;2720
ESCO.0722.00277;ESCO.0722.00277.0033;ESCO.0722.00277.0033i_03072;3167;4333;1166
ESCO.0722.00277;ESCO.0722.00277.0035;ESCO.0722.00277.0035i_03232;57969;58802;833
ESCO.0722.00277;ESCO.0722.00277.0068;ESCO.0722.00277.0068i_04128;5388;5846;458
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00859;47157;47393;236
ESCO.0722.00277;ESCO.0722.00277.0013;ESCO.0722.00277.0013i_01563;148460;150196;1736
ESCO.0722.00277;ESCO.0722.00277.0037;ESCO.0722.00277.0037i_03291;3248;4039;791
ESCO.0722.00277;ESCO.0722.00277.0058;ESCO.0722.00277.0058i_03995;1872;2570;698
ESCO.0722.00277;ESCO.0722.00277.0070;ESCO.0722.00277.0070b_04155;7714;9174;1460
ESCO.0722.00277;ESCO.0722.00277.0168;ESCO.0722.00277.0168b_04283;3;209;206
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00860;47434;48135;701
ESCO.0722.00277;ESCO.0722.00277.0033;ESCO.0722.00277.0033b_03068;23;496;473
ESCO.0722.00277;ESCO.0722.00277.0037;ESCO.0722.00277.0037i_03292;4036;4272;236
ESCO.0722.00277;ESCO.0722.00277.0058;ESCO.0722.00277.0058i_03996;2597;3451;854
ESCO.0722.00277;ESCO.0722.00277.0169;ESCO.0722.00277.0169b_04284;92;211;119
ESCO.0722.00277;ESCO.0722.00277.0033;ESCO.0722.00277.0033i_03069;498;1616;1118
ESCO.0722.00277;ESCO.0722.00277.0058;ESCO.0722.00277.0058i_03997;3570;3794;224
ESCO.0722.00277;ESCO.0722.00277.0068;ESCO.0722.00277.0068i_04125;3627;4484;857
ESCO.0722.00277;ESCO.0722.00277.0170;ESCO.0722.00277.0170b_04285;3;209;206
ESCO.0722.00277;ESCO.0722.00277.0004;ESCO.0722.00277.0004b_00645;396;668;272
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00869;57444;58853;1409
ESCO.0722.00277;ESCO.0722.00277.0020;ESCO.0722.00277.0020i_02309;45001;45312;311
ESCO.0722.00277;ESCO.0722.00277.0028;ESCO.0722.00277.0028i_02853;4774;5310;536
ESCO.0722.00277;ESCO.0722.00277.0042;ESCO.0722.00277.0042b_03525;41756;42334;578
ESCO.0722.00277;ESCO.0722.00277.0064;ESCO.0722.00277.0064i_04069;13179;13481;302
ESCO.0722.00277;ESCO.0722.00277.0068;ESCO.0722.00277.0068i_04133;7382;7486;104
ESCO.0722.00277;ESCO.0722.00277.0078;ESCO.0722.00277.0078i_04197;207;1634;1427
ESCO.0722.00277;ESCO.0722.00277.0139;ESCO.0722.00277.0139b_04261;2;136;134
ESCO.0722.00277;ESCO.0722.00277.0059;ESCO.0722.00277.0059b_04016;1;345;344
ESCO.0722.00277;ESCO.0722.00277.0069;ESCO.0722.00277.0069i_04144;6732;8342;1610
ESCO.0722.00277;ESCO.0722.00277.0102;ESCO.0722.00277.0102b_04240;3;656;653
ESCO.0722.00277;ESCO.0722.00277.0151;ESCO.0722.00277.0151b_04272;2;223;221
ESCO.0722.00277;ESCO.0722.00277.0015;ESCO.0722.00277.0015i_01809;68994;69449;455
ESCO.0722.00277;ESCO.0722.00277.0069;ESCO.0722.00277.0069i_04145;8347;9105;758
ESCO.0722.00277;ESCO.0722.00277.0103;ESCO.0722.00277.0103b_04241;2;592;590
ESCO.0722.00277;ESCO.0722.00277.0152;ESCO.0722.00277.0152b_04273;1;222;221
ESCO.0722.00277;ESCO.0722.00277.0007;ESCO.0722.00277.0007i_01042;7383;7541;158
ESCO.0722.00277;ESCO.0722.00277.0015;ESCO.0722.00277.0015i_01810;69517;69918;401
ESCO.0722.00277;ESCO.0722.00277.0016;ESCO.0722.00277.0016i_01906;18285;19127;842
ESCO.0722.00277;ESCO.0722.00277.0019;ESCO.0722.00277.0019i_02258;28346;28513;167
ESCO.0722.00277;ESCO.0722.00277.0154;ESCO.0722.00277.0154b_04274;3;221;218
ESCO.0722.00277;ESCO.0722.00277.0018;ESCO.0722.00277.0018i_02157;26035;27972;1937
ESCO.0722.00277;ESCO.0722.00277.0038;ESCO.0722.00277.0038b_03341;25296;25523;227
ESCO.0722.00277;ESCO.0722.00277.0069;ESCO.0722.00277.0069i_04141;2221;3129;908
ESCO.0722.00277;ESCO.0722.00277.0148;ESCO.0722.00277.0148b_04269;3;224;221
ESCO.0722.00277;ESCO.0722.00277.0223;ESCO.0722.00277.0223b_04301;3;62;59
ESCO.0722.00277;ESCO.0722.00277.0018;ESCO.0722.00277.0018i_02158;27935;28894;959
ESCO.0722.00277;ESCO.0722.00277.0022;ESCO.0722.00277.0022i_02446;2081;3448;1367
ESCO.0722.00277;ESCO.0722.00277.0039;ESCO.0722.00277.0039b_03342;1;75;74
ESCO.0722.00277;ESCO.0722.00277.0069;ESCO.0722.00277.0069i_04142;3144;5111;1967
ESCO.0722.00277;ESCO.0722.00277.0025;ESCO.0722.00277.0025b_02767;103642;104397;755
ESCO.0722.00277;ESCO.0722.00277.0043;ESCO.0722.00277.0043i_03535;12970;13179;209
ESCO.0722.00277;ESCO.0722.00277.0058;ESCO.0722.00277.0058b_04015;23009;23896;887
ESCO.0722.00277;ESCO.0722.00277.0069;ESCO.0722.00277.0069i_04143;5338;6720;1382
ESCO.0722.00277;ESCO.0722.00277.0101;ESCO.0722.00277.0101b_04239;3;671;668
ESCO.0722.00277;ESCO.0722.00277.0150;ESCO.0722.00277.0150b_04271;3;221;218
ESCO.0722.00277;ESCO.0722.00277.0001;ESCO.0722.00277.0001i_00024;30988;31377;389
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00856;45684;45998;314
ESCO.0722.00277;ESCO.0722.00277.0006;ESCO.0722.00277.0006i_00952;55882;56196;314
ESCO.0722.00277;ESCO.0722.00277.0022;ESCO.0722.00277.0022i_02456;9390;10085;695
ESCO.0722.00277;ESCO.0722.00277.0085;ESCO.0722.00277.0085b_04216;3;539;536
ESCO.0722.00277;ESCO.0722.00277.0165;ESCO.0722.00277.0165b_04280;1;129;128
ESCO.0722.00277;ESCO.0722.00277.0001;ESCO.0722.00277.0001i_00025;31383;31475;92
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00857;46223;46690;467
ESCO.0722.00277;ESCO.0722.00277.0017;ESCO.0722.00277.0017b_02009;109;1506;1397
ESCO.0722.00277;ESCO.0722.00277.0022;ESCO.0722.00277.0022i_02457;10086;10751;665
ESCO.0722.00277;ESCO.0722.00277.0058;ESCO.0722.00277.0058b_03993;2;883;881
ESCO.0722.00277;ESCO.0722.00277.0166;ESCO.0722.00277.0166b_04281;2;211;209
ESCO.0722.00277;ESCO.0722.00277.0001;ESCO.0722.00277.0001i_00026;31695;32180;485
ESCO.0722.00277;ESCO.0722.00277.0004;ESCO.0722.00277.0004i_00762;128645;128743;98
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00858;46714;47157;443
ESCO.0722.00277;ESCO.0722.00277.0013;ESCO.0722.00277.0013i_01562;147551;148447;896
ESCO.0722.00277;ESCO.0722.00277.0049;ESCO.0722.00277.0049i_03738;9017;9577;560
ESCO.0722.00277;ESCO.0722.00277.0051;ESCO.0722.00277.0051b_03802;14;2572;2558
ESCO.0722.00277;ESCO.0722.00277.0058;ESCO.0722.00277.0058i_03994;974;1600;626
ESCO.0722.00277;ESCO.0722.00277.0068;ESCO.0722.00277.0068i_04122;412;1305;893
ESCO.0722.00277;ESCO.0722.00277.0085;ESCO.0722.00277.0085b_04218;1113;1745;632
ESCO.0722.00277;ESCO.0722.00277.0115;ESCO.0722.00277.0115b_04250;2;313;311
ESCO.0722.00277;ESCO.0722.00277.0167;ESCO.0722.00277.0167b_04282;3;209;206
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00867;54298;56487;2189
ESCO.0722.00277;ESCO.0722.00277.0024;ESCO.0722.00277.0024b_02563;2;115;113
ESCO.0722.00277;ESCO.0722.00277.0033;ESCO.0722.00277.0033i_03075;6688;7245;557
ESCO.0722.00277;ESCO.0722.00277.0036;ESCO.0722.00277.0036b_03235;2;349;347
ESCO.0722.00277;ESCO.0722.00277.0045;ESCO.0722.00277.0045i_03619;465;728;263
ESCO.0722.00277;ESCO.0722.00277.0056;ESCO.0722.00277.0056b_03971;26683;26754;71
ESCO.0722.00277;ESCO.0722.00277.0064;ESCO.0722.00277.0064i_04067;12138;12740;602
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00871;59238;60194;956
ESCO.0722.00277;ESCO.0722.00277.0014;ESCO.0722.00277.0014b_01575;1;402;401
ESCO.0722.00277;ESCO.0722.00277.0022;ESCO.0722.00277.0022i_02503;57906;58571;665
ESCO.0722.00277;ESCO.0722.00277.0141;ESCO.0722.00277.0141b_04263;3;227;224
ESCO.0722.00277;ESCO.0722.00277.0003;ESCO.0722.00277.0003i_00488;89370;90053;683
ESCO.0722.00277;ESCO.0722.00277.0022;ESCO.0722.00277.0022i_02504;58644;58859;215
ESCO.0722.00277;ESCO.0722.00277.0039;ESCO.0722.00277.0039b_03400;53742;54809;1067
ESCO.0722.00277;ESCO.0722.00277.0065;ESCO.0722.00277.0065b_04072;3;422;419
ESCO.0722.00277;ESCO.0722.00277.0078;ESCO.0722.00277.0078b_04200;3720;4082;362
ESCO.0722.00277;ESCO.0722.00277.0142;ESCO.0722.00277.0142b_04264;1;225;224
ESCO.0722.00277;ESCO.0722.00277.0003;ESCO.0722.00277.0003i_00489;90050;90289;239
ESCO.0722.00277;ESCO.0722.00277.0013;ESCO.0722.00277.0013i_01449;24993;25478;485
ESCO.0722.00277;ESCO.0722.00277.0022;ESCO.0722.00277.0022b_02441;1;117;116
ESCO.0722.00277;ESCO.0722.00277.0068;ESCO.0722.00277.0068b_04137;11588;11728;140
ESCO.0722.00277;ESCO.0722.00277.0143;ESCO.0722.00277.0143b_04265;89;226;137
ESCO.0722.00277;ESCO.0722.00277.0198;ESCO.0722.00277.0198b_04297;3;110;107
ESCO.0722.00277;ESCO.0722.00277.0073;ESCO.0722.00277.0073b_04170;2;160;158
ESCO.0722.00277;ESCO.0722.00277.0144;ESCO.0722.00277.0144b_04266;2;226;224
ESCO.0722.00277;ESCO.0722.00277.0201;ESCO.0722.00277.0201b_04298;1;108;107
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00819;8345;9262;917
ESCO.0722.00277;ESCO.0722.00277.0007;ESCO.0722.00277.0007i_01043;7538;8188;650
ESCO.0722.00277;ESCO.0722.00277.0018;ESCO.0722.00277.0018b_02131;22;360;338
ESCO.0722.00277;ESCO.0722.00277.0022;ESCO.0722.00277.0022i_02451;5534;5842;308
ESCO.0722.00277;ESCO.0722.00277.0063;ESCO.0722.00277.0063b_04051;5957;6040;83
ESCO.0722.00277;ESCO.0722.00277.0105;ESCO.0722.00277.0105b_04243;3;524;521
ESCO.0722.00277;ESCO.0722.00277.0158;ESCO.0722.00277.0158b_04275;1;219;218
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00820;9256;9522;266
ESCO.0722.00277;ESCO.0722.00277.0015;ESCO.0722.00277.0015i_01876;142643;143008;365
ESCO.0722.00277;ESCO.0722.00277.0022;ESCO.0722.00277.0022i_02452;5780;6121;341
ESCO.0722.00277;ESCO.0722.00277.0049;ESCO.0722.00277.0049i_03732;4716;4847;131
ESCO.0722.00277;ESCO.0722.00277.0070;ESCO.0722.00277.0070i_04148;1408;1506;98
ESCO.0722.00277;ESCO.0722.00277.0083;ESCO.0722.00277.0083b_04212;1011;2165;1154
ESCO.0722.00277;ESCO.0722.00277.0106;ESCO.0722.00277.0106b_04244;130;432;302
ESCO.0722.00277;ESCO.0722.00277.0159;ESCO.0722.00277.0159b_04276;3;218;215
ESCO.0722.00277;ESCO.0722.00277.0005;ESCO.0722.00277.0005i_00865;52062;52325;263
ESCO.0722.00277;ESCO.0722.00277.0014;ESCO.0722.00277.0014i_01665;94978;96084;1106
ESCO.0722.00277;ESCO.0722.00277.0020;ESCO.0722.00277.0020i_02305;40379;41896;1517
ESCO.0722.00277;ESCO.0722.00277.0024;ESCO.0722.00277.0024i_02625;70141;70467;326
ESCO.0722.00277;ESCO.0722.00277.0033;ESCO.0722.00277.0033i_03073;4333;5436;1103
