bacteria;gene
ESCO.0722.00269;ESCO.0722.00269.0029i_03307
ESCO.0722.00270;ESCO.0722.00270.0009i_01557
ESCO.0722.00270;ESCO.0722.00270.0028b_03349
ESCO.0722.00270;ESCO.0722.00270.0033i_03573
ESCO.0722.00270;ESCO.0722.00270.0035i_03669
ESCO.0722.00270;ESCO.0722.00270.0061i_04405
ESCO.0722.00270;ESCO.0722.00270.0062b_04437
ESCO.0722.00270;ESCO.0722.00270.0081b_04565
ESCO.0722.00270;ESCO.0722.00270.0091b_04597
ESCO.0722.00270;ESCO.0722.00270.0132b_04661
ESCO.0722.00277;ESCO.0722.00277.0018i_02157
ESCO.0722.00277;ESCO.0722.00277.0038b_03341
ESCO.0722.00277;ESCO.0722.00277.0069i_04141
ESCO.0722.00277;ESCO.0722.00277.0148b_04269
ESCO.0722.00277;ESCO.0722.00277.0223b_04301
ESCO.0722.00297;ESCO.0722.00297.0002i_00608
ESCO.0722.00297;ESCO.0722.00297.0008i_01728
ESCO.0722.00297;ESCO.0722.00297.0010i_01888
ESCO.0722.00297;ESCO.0722.00297.0015i_02592
ESCO.0722.00297;ESCO.0722.00297.0015i_02624
ESCO.0722.00297;ESCO.0722.00297.0018i_02784
ESCO.0722.00297;ESCO.0722.00297.0018i_02816
ESCO.0722.00297;ESCO.0722.00297.0029i_03712
ESCO.0722.00297;ESCO.0722.00297.0038b_04160
ESCO.0722.00297;ESCO.0722.00297.0053i_04576
ESCO.0722.00297;ESCO.0722.00297.0058i_04736
ESCO.0722.00297;ESCO.0722.00297.0060i_04768
ESCO.0722.00297;ESCO.0722.00297.0200b_05152
ESCO.0722.00306;ESCO.0722.00306.0008i_01094
ESCO.0722.00306;ESCO.0722.00306.0048i_04070
ESCO.0722.00306;ESCO.0722.00306.0048i_04102
ESCO.0722.00306;ESCO.0722.00306.0059b_04390
ESCO.0722.00306;ESCO.0722.00306.0062b_04454
ESCO.0722.00306;ESCO.0722.00306.0068b_04550
ESCO.0722.00306;ESCO.0722.00306.0202b_04870
ESCO.0722.00306;ESCO.0722.00306.0243b_04902
ESCO.0722.00306;ESCO.0722.00306.0292b_04934
ESCO.0722.00308;ESCO.0722.00308.0012i_02138
ESCO.0722.00308;ESCO.0722.00308.0036i_03962
ESCO.0722.00308;ESCO.0722.00308.0036i_03994
ESCO.0722.00308;ESCO.0722.00308.0048b_04378
ESCO.0722.00308;ESCO.0722.00308.0050b_04442
ESCO.0722.00308;ESCO.0722.00308.0069b_04762
ESCO.0722.00308;ESCO.0722.00308.0254b_05178
ESCO.0722.00308;ESCO.0722.00308.0284b_05210
ESCO.0722.00308;ESCO.0722.00308.0311b_05242
ESCO.0722.00308;ESCO.0722.00308.0380b_05306
ESCO.0722.00308;ESCO.0722.00308.0474b_05370
ESCO.0722.00323;ESCO.0722.00323.0015i_01954
ESCO.0722.00323;ESCO.0722.00323.0026i_02786
ESCO.0722.00323;ESCO.0722.00323.0029i_03138
ESCO.0722.00323;ESCO.0722.00323.0035i_03394
ESCO.0722.00323;ESCO.0722.00323.0036i_03490
ESCO.0722.00323;ESCO.0722.00323.0053i_04194
ESCO.0722.00323;ESCO.0722.00323.0053i_04226
ESCO.0722.00323;ESCO.0722.00323.0059i_04386
ESCO.0722.00323;ESCO.0722.00323.0071i_04578
ESCO.0722.00323;ESCO.0722.00323.0143b_04834
ESCO.0722.00323;ESCO.0722.00323.0286b_04962
ESCO.0722.00323;ESCO.0722.00323.0338b_04994
ESCO.0722.00331;ESCO.0722.00331.0014i_01401
ESCO.0722.00331;ESCO.0722.00331.0018b_01817
ESCO.0722.00331;ESCO.0722.00331.0069b_03929
ESCO.0722.00331;ESCO.0722.00331.0072b_03993
ESCO.0722.00331;ESCO.0722.00331.0083b_04121
ESCO.0722.00331;ESCO.0722.00331.0150b_04217
ESCO.0722.00343;ESCO.0722.00343.0081b_04643
ESCO.0722.00343;ESCO.0722.00343.0110b_04803
ESCO.0722.00343;ESCO.0722.00343.0248b_05027
ESCO.0722.00343;ESCO.0722.00343.0326b_05091
ESCO.0722.00348;ESCO.0722.00348.0170b_04806
ESCO.0722.00348;ESCO.0722.00348.0300b_04934
ESCO.0722.00352;ESCO.0722.00352.0002b_00265
ESCO.0722.00352;ESCO.0722.00352.0015i_02153
ESCO.0722.00352;ESCO.0722.00352.0021i_02569
ESCO.0722.00352;ESCO.0722.00352.0041i_03689
ESCO.0722.00352;ESCO.0722.00352.0042i_03721
ESCO.0722.00352;ESCO.0722.00352.0050i_04009
ESCO.0722.00352;ESCO.0722.00352.0074b_04521
ESCO.0722.00352;ESCO.0722.00352.0077b_04553
ESCO.0722.00352;ESCO.0722.00352.0210b_04873
ESCO.0722.00352;ESCO.0722.00352.0284b_04937
ESCO.0722.00352;ESCO.0722.00352.0332b_04969
ESCO.0722.00352;ESCO.0722.00352.0378b_05001
ESCO.0722.00357;ESCO.0722.00357.0011b_01565
ESCO.0722.00357;ESCO.0722.00357.0036i_03357
ESCO.0722.00357;ESCO.0722.00357.0052b_03965
ESCO.0722.00357;ESCO.0722.00357.0093b_04445
ESCO.0722.00357;ESCO.0722.00357.0247b_04765
ESCO.0722.00357;ESCO.0722.00357.0279b_04797
ESCO.0722.00359;ESCO.0722.00359.0043i_04350
ESCO.0722.00359;ESCO.0722.00359.0048b_04446
ESCO.0722.00359;ESCO.0722.00359.0087i_04670
ESCO.0722.00359;ESCO.0722.00359.0097b_04702
ESCO.0722.00359;ESCO.0722.00359.0127b_04766
ESCO.0722.00359;ESCO.0722.00359.0168b_04830
ESCO.0722.00359;ESCO.0722.00359.0190b_04862
ESCO.0722.00359;ESCO.0722.00359.0218b_04894
ESCO.0722.00359;ESCO.0722.00359.0246b_04926
ESCO.0722.00359;ESCO.0722.00359.0275b_04958
ESCO.0722.00359;ESCO.0722.00359.0304b_04990
ESCO.0722.00359;ESCO.0722.00359.0336b_05022
ESCO.0722.00359;ESCO.0722.00359.0366b_05054
ESCO.0722.00359;ESCO.0722.00359.0393b_05086
ESCO.0722.00359;ESCO.0722.00359.0427b_05118
ESCO.0722.00359;ESCO.0722.00359.0460b_05150
ESCO.0722.00359;ESCO.0722.00359.0496b_05182
ESCO.0722.00359;ESCO.0722.00359.0532b_05214
ESCO.0722.00359;ESCO.0722.00359.0596b_05278
ESCO.0722.00359;ESCO.0722.00359.0629b_05310
ESCO.0722.00359;ESCO.0722.00359.0666b_05342
ESCO.0722.00359;ESCO.0722.00359.0699b_05374
ESCO.0722.00359;ESCO.0722.00359.0734b_05406
ESCO.0722.00359;ESCO.0722.00359.0769b_05438
ESCO.0722.00359;ESCO.0722.00359.0806b_05470
ESCO.0722.00359;ESCO.0722.00359.0842b_05502
ESCO.0722.00359;ESCO.0722.00359.0874b_05534
ESCO.0722.00359;ESCO.0722.00359.0910b_05566
ESCO.0722.00359;ESCO.0722.00359.0948b_05598
ESCO.0722.00359;ESCO.0722.00359.0980b_05630
ESCO.0722.00359;ESCO.0722.00359.1016b_05662
ESCO.0722.00359;ESCO.0722.00359.1055b_05694
ESCO.0722.00359;ESCO.0722.00359.1090b_05726
ESCO.0722.00359;ESCO.0722.00359.1125b_05758
ESCO.0722.00359;ESCO.0722.00359.1160b_05790
ESCO.0722.00359;ESCO.0722.00359.1200b_05822
ESCO.0722.00359;ESCO.0722.00359.1235b_05854
ESCO.0722.00359;ESCO.0722.00359.1266b_05886
ESCO.0722.00359;ESCO.0722.00359.1301b_05918
ESCO.0722.00359;ESCO.0722.00359.1338b_05950
ESCO.0722.00359;ESCO.0722.00359.1380b_05982
ESCO.0722.00375;ESCO.0722.00375.0011i_01408
ESCO.0722.00375;ESCO.0722.00375.0021b_02272
ESCO.0722.00375;ESCO.0722.00375.0022i_02304
ESCO.0722.00375;ESCO.0722.00375.0048i_03456
ESCO.0722.00375;ESCO.0722.00375.0175b_04736
ESCO.0722.00375;ESCO.0722.00375.0271b_04832
ESCO.0722.00379;ESCO.0722.00379.0069i_04343
ESCO.0722.00379;ESCO.0722.00379.0310b_05079
ESCO.0722.00383;ESCO.0722.00383.0044i_03208
ESCO.0722.00383;ESCO.0722.00383.0281b_04744
ESCO.0722.00383;ESCO.0722.00383.0322b_04776
ESCO.0722.00035;ESCO.0722.00035.0008i_01419
ESCO.0722.00035;ESCO.0722.00035.0008i_01451
ESCO.0722.00035;ESCO.0722.00035.0009i_01483
ESCO.0722.00035;ESCO.0722.00035.0015i_02379
ESCO.0722.00035;ESCO.0722.00035.0029b_04491
ESCO.0722.00035;ESCO.0722.00035.0029i_04523
ESCO.0722.00035;ESCO.0722.00035.0080b_04779
ESCO.0722.00043;ESCO.0722.00043.0099b_04791
ESCO.0722.00053;ESCO.0722.00053.0027i_04126
ESCO.0722.00053;ESCO.0722.00053.0075b_04574
ESCO.0722.00085;ESCO.0722.00085.0072b_04534
ESCO.0722.00129;ESCO.0722.00129.0006i_01393
ESCO.0722.00129;ESCO.0722.00129.0006i_01553
ESCO.0722.00129;ESCO.0722.00129.0016i_03153
ESCO.0722.00129;ESCO.0722.00129.0016i_03185
ESCO.0722.00129;ESCO.0722.00129.0025i_04177
ESCO.0722.00129;ESCO.0722.00129.0048i_04785
ESCO.0722.00129;ESCO.0722.00129.0202b_05041
ESCO.0722.00140;ESCO.0722.00140.0096b_04571
ESCO.0722.00140;ESCO.0722.00140.0132b_04603
ESCO.0722.00142;ESCO.0722.00142.0016i_02675
ESCO.0722.00142;ESCO.0722.00142.0061i_04563
ESCO.0722.00142;ESCO.0722.00142.0176b_04723
ESCO.0722.00149;ESCO.0722.00149.0001i_00104
ESCO.0722.00149;ESCO.0722.00149.0003i_00872
ESCO.0722.00149;ESCO.0722.00149.0031i_04104
ESCO.0722.00149;ESCO.0722.00149.0031i_04136
ESCO.0722.00149;ESCO.0722.00149.0031i_04168
ESCO.0722.00149;ESCO.0722.00149.0035i_04392
ESCO.0722.00149;ESCO.0722.00149.0035i_04424
ESCO.0722.00149;ESCO.0722.00149.0037i_04520
ESCO.0722.00149;ESCO.0722.00149.0044i_04776
ESCO.0722.00149;ESCO.0722.00149.0054i_04904
ESCO.0722.00149;ESCO.0722.00149.0133b_05064
ESCO.0722.00151;ESCO.0722.00151.0004i_00585
ESCO.0722.00151;ESCO.0722.00151.0004i_00617
ESCO.0722.00151;ESCO.0722.00151.0015i_03049
ESCO.0722.00151;ESCO.0722.00151.0015b_03081
ESCO.0722.00151;ESCO.0722.00151.0018i_03401
ESCO.0722.00151;ESCO.0722.00151.0054i_04745
ESCO.0722.00151;ESCO.0722.00151.0058b_04777
ESCO.0722.00151;ESCO.0722.00151.0250b_05097
ESCO.0722.00166;ESCO.0722.00166.0005i_01485
ESCO.0722.00166;ESCO.0722.00166.0008i_02189
ESCO.0722.00166;ESCO.0722.00166.0009i_02349
ESCO.0722.00166;ESCO.0722.00166.0019i_03437
ESCO.0722.00166;ESCO.0722.00166.0025b_03821
ESCO.0722.00166;ESCO.0722.00166.0101b_04685
ESCO.0722.00166;ESCO.0722.00166.0137b_04717
ESCO.0722.00169;ESCO.0722.00169.0002b_00760
ESCO.0722.00169;ESCO.0722.00169.0011i_02520
ESCO.0722.00169;ESCO.0722.00169.0012i_02648
ESCO.0722.00169;ESCO.0722.00169.0025i_03576
ESCO.0722.00169;ESCO.0722.00169.0044i_04184
ESCO.0722.00169;ESCO.0722.00169.0048i_04216
ESCO.0722.00169;ESCO.0722.00169.0057i_04344
ESCO.0722.00169;ESCO.0722.00169.0078b_04440
ESCO.0722.00169;ESCO.0722.00169.0099b_04472
ESCO.0722.00169;ESCO.0722.00169.0159b_04536
ESCO.0722.00170;ESCO.0722.00170.0002i_00472
ESCO.0722.00170;ESCO.0722.00170.0007i_01208
ESCO.0722.00170;ESCO.0722.00170.0031i_03928
ESCO.0722.00170;ESCO.0722.00170.0044i_04504
ESCO.0722.00170;ESCO.0722.00170.0087b_04760
ESCO.0722.00201;ESCO.0722.00201.0050b_04578
ESCO.0722.00201;ESCO.0722.00201.0146b_04930
ESCO.0722.00201;ESCO.0722.00201.0180b_04962
ESCO.0722.00201;ESCO.0722.00201.0249b_05026
ESCO.0722.00201;ESCO.0722.00201.0288b_05058
ESCO.0722.00215;ESCO.0722.00215.0032i_03703
ESCO.0722.00215;ESCO.0722.00215.0107b_04535
ESCO.0722.00215;ESCO.0722.00215.0144b_04567
ESCO.0722.00230;ESCO.0722.00230.0019i_02309
ESCO.0722.00230;ESCO.0722.00230.0046i_04293
ESCO.0722.00230;ESCO.0722.00230.0053i_04517
ESCO.0722.00230;ESCO.0722.00230.0115b_04805
ESCO.0722.00230;ESCO.0722.00230.0168b_04869
ESCO.0722.00230;ESCO.0722.00230.0240b_04933
ESCO.0722.00256;ESCO.0722.00256.0001i_00231
ESCO.0722.00256;ESCO.0722.00256.0006i_01063
ESCO.0722.00256;ESCO.0722.00256.0012b_01831
ESCO.0722.00256;ESCO.0722.00256.0040b_04327
ESCO.0722.00256;ESCO.0722.00256.0046i_04487
ESCO.0722.00256;ESCO.0722.00256.0087b_04903
ESCO.0722.00256;ESCO.0722.00256.0203b_05063
ESCO.0722.00257;ESCO.0722.00257.0046i_04133
ESCO.0722.00257;ESCO.0722.00257.0088b_04677
ESCO.0722.00257;ESCO.0722.00257.0250b_04837
ESCO.0722.00258;ESCO.0722.00258.0001i_00015
ESCO.0722.00258;ESCO.0722.00258.0001i_00047
ESCO.0722.00258;ESCO.0722.00258.0020i_02447
ESCO.0722.00258;ESCO.0722.00258.0020i_02479
ESCO.0722.00258;ESCO.0722.00258.0030b_03503
ESCO.0722.00258;ESCO.0722.00258.0153b_04943
ESCO.0722.00258;ESCO.0722.00258.0177b_04975
ESCO.0722.00258;ESCO.0722.00258.0211b_05007
ESCO.0722.00258;ESCO.0722.00258.0339b_05103
ESCO.0722.00269;ESCO.0722.00269.0029i_03308
ESCO.0722.00269;ESCO.0722.00269.0029i_03340
ESCO.0722.00269;ESCO.0722.00269.0042i_04012
ESCO.0722.00269;ESCO.0722.00269.0093b_04748
ESCO.0722.00270;ESCO.0722.00270.0009i_01558
ESCO.0722.00270;ESCO.0722.00270.0011i_01878
ESCO.0722.00270;ESCO.0722.00270.0016b_02390
ESCO.0722.00270;ESCO.0722.00270.0023i_03094
ESCO.0722.00270;ESCO.0722.00270.0033i_03574
ESCO.0722.00270;ESCO.0722.00270.0035i_03670
ESCO.0722.00270;ESCO.0722.00270.0037b_03766
ESCO.0722.00270;ESCO.0722.00270.0061i_04406
ESCO.0722.00270;ESCO.0722.00270.0063b_04438
ESCO.0722.00277;ESCO.0722.00277.0018i_02158
ESCO.0722.00277;ESCO.0722.00277.0022i_02446
ESCO.0722.00277;ESCO.0722.00277.0039b_03342
ESCO.0722.00277;ESCO.0722.00277.0069i_04142
ESCO.0722.00297;ESCO.0722.00297.0002i_00609
ESCO.0722.00297;ESCO.0722.00297.0008i_01633
ESCO.0722.00297;ESCO.0722.00297.0015i_02593
ESCO.0722.00297;ESCO.0722.00297.0018i_02785
ESCO.0722.00297;ESCO.0722.00297.0018i_02817
ESCO.0722.00297;ESCO.0722.00297.0029i_03713
ESCO.0722.00297;ESCO.0722.00297.0038i_04161
ESCO.0722.00297;ESCO.0722.00297.0058i_04737
ESCO.0722.00297;ESCO.0722.00297.0086b_05025
ESCO.0722.00297;ESCO.0722.00297.0101b_05057
ESCO.0722.00306;ESCO.0722.00306.0048i_04071
ESCO.0722.00306;ESCO.0722.00306.0048i_04103
ESCO.0722.00306;ESCO.0722.00306.0052i_04199
ESCO.0722.00306;ESCO.0722.00306.0062i_04455
ESCO.0722.00306;ESCO.0722.00306.0068i_04551
ESCO.0722.00306;ESCO.0722.00306.0076i_04647
ESCO.0722.00306;ESCO.0722.00306.0088b_04711
ESCO.0722.00306;ESCO.0722.00306.0203b_04871
ESCO.0722.00306;ESCO.0722.00306.0244b_04903
ESCO.0722.00308;ESCO.0722.00308.0012i_02139
ESCO.0722.00308;ESCO.0722.00308.0035b_03931
ESCO.0722.00308;ESCO.0722.00308.0036i_03963
ESCO.0722.00308;ESCO.0722.00308.0036i_03995
ESCO.0722.00308;ESCO.0722.00308.0050i_04443
ESCO.0722.00308;ESCO.0722.00308.0110b_04955
ESCO.0722.00308;ESCO.0722.00308.0156b_05051
ESCO.0722.00308;ESCO.0722.00308.0202b_05115
ESCO.0722.00308;ESCO.0722.00308.0285b_05211
ESCO.0722.00308;ESCO.0722.00308.0312b_05243
ESCO.0722.00308;ESCO.0722.00308.0343b_05275
ESCO.0722.00308;ESCO.0722.00308.0381b_05307
ESCO.0722.00323;ESCO.0722.00323.0029i_03139
ESCO.0722.00323;ESCO.0722.00323.0036i_03491
ESCO.0722.00323;ESCO.0722.00323.0053i_04227
ESCO.0722.00323;ESCO.0722.00323.0059i_04387
ESCO.0722.00323;ESCO.0722.00323.0092i_04707
ESCO.0722.00323;ESCO.0722.00323.0201b_04899
ESCO.0722.00323;ESCO.0722.00323.0287b_04963
ESCO.0722.00323;ESCO.0722.00323.0344b_04995
ESCO.0722.00331;ESCO.0722.00331.0069i_03930
ESCO.0722.00331;ESCO.0722.00331.0071b_03962
ESCO.0722.00331;ESCO.0722.00331.0092b_04154
ESCO.0722.00331;ESCO.0722.00331.0151b_04218
ESCO.0722.00343;ESCO.0722.00343.0038i_03524
ESCO.0722.00343;ESCO.0722.00343.0127b_04868
ESCO.0722.00343;ESCO.0722.00343.0186b_04964
ESCO.0722.00343;ESCO.0722.00343.0214b_04996
ESCO.0722.00343;ESCO.0722.00343.0328b_05092
ESCO.0722.00348;ESCO.0722.00348.0064i_04327
ESCO.0722.00348;ESCO.0722.00348.0084i_04583
ESCO.0722.00348;ESCO.0722.00348.0301b_04935
ESCO.0722.00352;ESCO.0722.00352.0007i_01162
ESCO.0722.00352;ESCO.0722.00352.0015b_02122
ESCO.0722.00352;ESCO.0722.00352.0015i_02154
ESCO.0722.00352;ESCO.0722.00352.0021i_02570
ESCO.0722.00352;ESCO.0722.00352.0029i_03146
ESCO.0722.00352;ESCO.0722.00352.0037i_03498
ESCO.0722.00352;ESCO.0722.00352.0037i_03530
ESCO.0722.00352;ESCO.0722.00352.0075b_04522
ESCO.0722.00352;ESCO.0722.00352.0106b_04714
ESCO.0722.00352;ESCO.0722.00352.0137b_04778
ESCO.0722.00352;ESCO.0722.00352.0181b_04842
ESCO.0722.00352;ESCO.0722.00352.0211b_04874
ESCO.0722.00352;ESCO.0722.00352.0247b_04906
ESCO.0722.00352;ESCO.0722.00352.0285b_04938
ESCO.0722.00352;ESCO.0722.00352.0381b_05002
ESCO.0722.00357;ESCO.0722.00357.0012b_01566
ESCO.0722.00357;ESCO.0722.00357.0021b_02558
ESCO.0722.00357;ESCO.0722.00357.0050i_03902
ESCO.0722.00357;ESCO.0722.00357.0070b_04286
ESCO.0722.00357;ESCO.0722.00357.0094b_04446
ESCO.0722.00357;ESCO.0722.00357.0174b_04670
ESCO.0722.00357;ESCO.0722.00357.0220b_04734
ESCO.0722.00357;ESCO.0722.00357.0248b_04766
ESCO.0722.00357;ESCO.0722.00357.0280b_04798
ESCO.0722.00357;ESCO.0722.00357.0453b_04926
ESCO.0722.00359;ESCO.0722.00359.0034i_04127
ESCO.0722.00359;ESCO.0722.00359.0043i_04351
ESCO.0722.00359;ESCO.0722.00359.0168b_04831
ESCO.0722.00359;ESCO.0722.00359.0190b_04863
ESCO.0722.00359;ESCO.0722.00359.0219b_04895
ESCO.0722.00359;ESCO.0722.00359.0248b_04927
ESCO.0722.00359;ESCO.0722.00359.0275b_04959
ESCO.0722.00359;ESCO.0722.00359.0305b_04991
ESCO.0722.00359;ESCO.0722.00359.0337b_05023
ESCO.0722.00359;ESCO.0722.00359.0394b_05087
ESCO.0722.00359;ESCO.0722.00359.0428b_05119
ESCO.0722.00359;ESCO.0722.00359.0461b_05151
ESCO.0722.00359;ESCO.0722.00359.0496b_05183
ESCO.0722.00359;ESCO.0722.00359.0532b_05215
ESCO.0722.00359;ESCO.0722.00359.0565b_05247
ESCO.0722.00359;ESCO.0722.00359.0597b_05279
ESCO.0722.00359;ESCO.0722.00359.0630b_05311
ESCO.0722.00359;ESCO.0722.00359.0667b_05343
ESCO.0722.00359;ESCO.0722.00359.0700b_05375
ESCO.0722.00359;ESCO.0722.00359.0735b_05407
ESCO.0722.00359;ESCO.0722.00359.0770b_05439
ESCO.0722.00359;ESCO.0722.00359.0808b_05471
ESCO.0722.00359;ESCO.0722.00359.0843b_05503
ESCO.0722.00359;ESCO.0722.00359.0875b_05535
ESCO.0722.00359;ESCO.0722.00359.0910b_05567
ESCO.0722.00359;ESCO.0722.00359.0949b_05599
ESCO.0722.00359;ESCO.0722.00359.1017b_05663
ESCO.0722.00359;ESCO.0722.00359.1056b_05695
ESCO.0722.00359;ESCO.0722.00359.1091b_05727
ESCO.0722.00359;ESCO.0722.00359.1126b_05759
ESCO.0722.00359;ESCO.0722.00359.1202b_05823
ESCO.0722.00359;ESCO.0722.00359.1236b_05855
ESCO.0722.00359;ESCO.0722.00359.1267b_05887
ESCO.0722.00359;ESCO.0722.00359.1302b_05919
ESCO.0722.00359;ESCO.0722.00359.1339b_05951
ESCO.0722.00375;ESCO.0722.00375.0011i_01377
ESCO.0722.00375;ESCO.0722.00375.0017i_01921
ESCO.0722.00375;ESCO.0722.00375.0022i_02305
ESCO.0722.00375;ESCO.0722.00375.0048i_03457
ESCO.0722.00375;ESCO.0722.00375.0056b_03777
ESCO.0722.00375;ESCO.0722.00375.0106b_04577
ESCO.0722.00375;ESCO.0722.00375.0176b_04737
ESCO.0722.00375;ESCO.0722.00375.0202b_04769
ESCO.0722.00375;ESCO.0722.00375.0233b_04801
ESCO.0722.00375;ESCO.0722.00375.0271b_04833
ESCO.0722.00375;ESCO.0722.00375.0307b_04865
ESCO.0722.00375;ESCO.0722.00375.0371b_04897
ESCO.0722.00379;ESCO.0722.00379.0039b_03320
ESCO.0722.00379;ESCO.0722.00379.0069i_04344
ESCO.0722.00383;ESCO.0722.00383.0044i_03209
ESCO.0722.00383;ESCO.0722.00383.0243b_04713
ESCO.0722.00035;ESCO.0722.00035.0008i_01420
ESCO.0722.00035;ESCO.0722.00035.0008i_01452
ESCO.0722.00035;ESCO.0722.00035.0009i_01484
ESCO.0722.00035;ESCO.0722.00035.0009i_01612
ESCO.0722.00035;ESCO.0722.00035.0015i_02348
ESCO.0722.00035;ESCO.0722.00035.0015i_02380
ESCO.0722.00035;ESCO.0722.00035.0029i_04492
ESCO.0722.00035;ESCO.0722.00035.0029i_04524
ESCO.0722.00035;ESCO.0722.00035.0035b_04716
ESCO.0722.00035;ESCO.0722.00035.0081b_04780
ESCO.0722.00043;ESCO.0722.00043.0079b_04760
ESCO.0722.00043;ESCO.0722.00043.0099b_04792
ESCO.0722.00053;ESCO.0722.00053.0019i_03199
ESCO.0722.00085;ESCO.0722.00085.0023i_03063
ESCO.0722.00129;ESCO.0722.00129.0006i_01394
ESCO.0722.00129;ESCO.0722.00129.0016i_03154
ESCO.0722.00129;ESCO.0722.00129.0016i_03186
ESCO.0722.00129;ESCO.0722.00129.0024i_04082
ESCO.0722.00129;ESCO.0722.00129.0025i_04178
ESCO.0722.00129;ESCO.0722.00129.0109b_04946
ESCO.0722.00129;ESCO.0722.00129.0203b_05042
ESCO.0722.00129;ESCO.0722.00129.0246b_05074
ESCO.0722.00140;ESCO.0722.00140.0041i_04316
ESCO.0722.00140;ESCO.0722.00140.0097b_04572
ESCO.0722.00140;ESCO.0722.00140.0134b_04604
ESCO.0722.00142;ESCO.0722.00142.0061i_04564
ESCO.0722.00142;ESCO.0722.00142.0105b_04660
ESCO.0722.00142;ESCO.0722.00142.0177b_04724
ESCO.0722.00142;ESCO.0722.00142.0218b_04756
ESCO.0722.00149;ESCO.0722.00149.0001i_00105
ESCO.0722.00149;ESCO.0722.00149.0003i_00617
ESCO.0722.00149;ESCO.0722.00149.0011i_01897
ESCO.0722.00149;ESCO.0722.00149.0031i_04105
ESCO.0722.00149;ESCO.0722.00149.0031i_04137
ESCO.0722.00149;ESCO.0722.00149.0031i_04169
ESCO.0722.00149;ESCO.0722.00149.0035i_04393
ESCO.0722.00149;ESCO.0722.00149.0035i_04425
ESCO.0722.00149;ESCO.0722.00149.0037i_04521
ESCO.0722.00149;ESCO.0722.00149.0044i_04777
ESCO.0722.00149;ESCO.0722.00149.0054i_04905
ESCO.0722.00149;ESCO.0722.00149.0078b_05001
ESCO.0722.00151;ESCO.0722.00151.0004i_00586
ESCO.0722.00151;ESCO.0722.00151.0004i_00618
ESCO.0722.00151;ESCO.0722.00151.0014i_02922
ESCO.0722.00151;ESCO.0722.00151.0015i_03050
ESCO.0722.00151;ESCO.0722.00151.0018i_03402
ESCO.0722.00151;ESCO.0722.00151.0027i_04138
ESCO.0722.00151;ESCO.0722.00151.0126b_04970
ESCO.0722.00151;ESCO.0722.00151.0154b_05002
ESCO.0722.00151;ESCO.0722.00151.0183b_05034
ESCO.0722.00151;ESCO.0722.00151.0217b_05066
ESCO.0722.00166;ESCO.0722.00166.0008i_02222
ESCO.0722.00166;ESCO.0722.00166.0031b_04046
ESCO.0722.00169;ESCO.0722.00169.0042b_04121
ESCO.0722.00169;ESCO.0722.00169.0044i_04185
ESCO.0722.00169;ESCO.0722.00169.0048i_04217
ESCO.0722.00169;ESCO.0722.00169.0057i_04345
ESCO.0722.00169;ESCO.0722.00169.0100b_04473
ESCO.0722.00169;ESCO.0722.00169.0128b_04505
ESCO.0722.00169;ESCO.0722.00169.0160b_04537
ESCO.0722.00170;ESCO.0722.00170.0007i_01209
ESCO.0722.00170;ESCO.0722.00170.0030i_03865
ESCO.0722.00170;ESCO.0722.00170.0031i_03929
ESCO.0722.00170;ESCO.0722.00170.0044i_04505
ESCO.0722.00201;ESCO.0722.00201.0005i_01091
ESCO.0722.00201;ESCO.0722.00201.0338b_05091
ESCO.0722.00215;ESCO.0722.00215.0012i_02104
ESCO.0722.00215;ESCO.0722.00215.0013i_02200
ESCO.0722.00215;ESCO.0722.00215.0032i_03704
ESCO.0722.00215;ESCO.0722.00215.0145b_04568
ESCO.0722.00230;ESCO.0722.00230.0019i_02310
ESCO.0722.00230;ESCO.0722.00230.0053i_04518
ESCO.0722.00230;ESCO.0722.00230.0076b_04710
ESCO.0722.00230;ESCO.0722.00230.0169b_04870
ESCO.0722.00230;ESCO.0722.00230.0242b_04934
ESCO.0722.00256;ESCO.0722.00256.0001i_00232
ESCO.0722.00256;ESCO.0722.00256.0005i_00776
ESCO.0722.00256;ESCO.0722.00256.0006i_01064
ESCO.0722.00256;ESCO.0722.00256.0022i_02824
ESCO.0722.00256;ESCO.0722.00256.0040i_04296
ESCO.0722.00256;ESCO.0722.00256.0046i_04488
ESCO.0722.00256;ESCO.0722.00256.0052i_04616
ESCO.0722.00256;ESCO.0722.00256.0140b_05000
ESCO.0722.00256;ESCO.0722.00256.0204b_05064
ESCO.0722.00257;ESCO.0722.00257.0046i_04134
ESCO.0722.00257;ESCO.0722.00257.0079b_04646
ESCO.0722.00257;ESCO.0722.00257.0199b_04806
ESCO.0722.00258;ESCO.0722.00258.0001i_00016
ESCO.0722.00258;ESCO.0722.00258.0001i_00048
ESCO.0722.00258;ESCO.0722.00258.0020i_02448
ESCO.0722.00258;ESCO.0722.00258.0020i_02480
ESCO.0722.00258;ESCO.0722.00258.0030i_03568
ESCO.0722.00258;ESCO.0722.00258.0064b_04688
ESCO.0722.00258;ESCO.0722.00258.0253b_05040
ESCO.0722.00269;ESCO.0722.00269.0010i_01421
ESCO.0722.00269;ESCO.0722.00269.0050i_04333
ESCO.0722.00269;ESCO.0722.00269.0093i_04749
ESCO.0722.00269;ESCO.0722.00269.0195b_04877
ESCO.0722.00270;ESCO.0722.00270.0009i_01559
